year,state,producer type,energy source,CO2 (MT),SO2 (MT),NOx (MT),generation(mwH)
2019,PA,Total Electric Power Industry,Total,77030723,67113,47261,228995331
2019,PA,Total Electric Power Industry,Coal,43964782,62431,25709,37928930
2019,PA,Total Electric Power Industry,Natural Gas,31007909,135,8079,98040344
2019,PA,Total Electric Power Industry,Other Biomass,0,68,6865,1673081
2019,PA,Total Electric Power Industry,Other Gases,0,28,403,494475
2019,PA,Total Electric Power Industry,Other,1321782,951,5066,857346
2019,PA,Total Electric Power Industry,Petroleum,736250,343,992,185321
2019,PA,Total Electric Power Industry,Wood and Wood Derived Fuels,0,3157,147,315404
2019,RI,Total Electric Power Industry,Total,3347859,62,1885,7624403
2019,RI,Total Electric Power Industry,Natural Gas,3291590,9,1735,7141026
2019,RI,Total Electric Power Industry,Other Biomass,0,1,136,207796
2019,RI,Total Electric Power Industry,Petroleum,56269,52,14,11033
2019,SC,Total Electric Power Industry,Total,28874166,18072,15220,100107504
2019,SC,Total Electric Power Industry,Coal,18702817,6749,8908,14861495
2019,SC,Total Electric Power Industry,Natural Gas,9738668,24,2170,23925645
2019,SC,Total Electric Power Industry,Other Biomass,0,0,1123,129411
2019,SC,Total Electric Power Industry,Other,134962,1368,98,44609
2019,SC,Total Electric Power Industry,Petroleum,297719,282,494,78572
2019,SC,Total Electric Power Industry,Wood and Wood Derived Fuels,0,9649,2427,2038651
2019,SD,Total Electric Power Industry,Total,2920518,919,1296,14506647
2019,SD,Total Electric Power Industry,Coal,2391054,909,953,2617071
2019,SD,Total Electric Power Industry,Natural Gas,520884,2,299,1169625
2019,SD,Total Electric Power Industry,Petroleum,8580,8,44,13638
2019,TN,Total Electric Power Industry,Total,29302917,26656,12352,82327108
2019,TN,Total Electric Power Industry,Coal,22373233,18472,8382,18692168
2019,TN,Total Electric Power Industry,Natural Gas,6791337,38,2388,16955153
2019,TN,Total Electric Power Industry,Other Biomass,0,168,1053,88264
2019,TN,Total Electric Power Industry,Other Gases,0,0,41,12241
2019,TN,Total Electric Power Industry,Other,37936,451,1,10178
2019,TN,Total Electric Power Industry,Petroleum,100411,41,61,139600
2019,TN,Total Electric Power Industry,Wood and Wood Derived Fuels,0,7486,426,830336
2019,TX,Total Electric Power Industry,Total,230076308,203343,170839,483201031
2019,TX,Total Electric Power Industry,Coal,114210444,190777,68376,91816735
2019,TX,Total Electric Power Industry,Natural Gas,115356860,692,89449,255630021
2019,TX,Total Electric Power Industry,Other Biomass,0,71,5880,419163
2019,TX,Total Electric Power Industry,Other Gases,0,51,3549,2869184
2019,TX,Total Electric Power Industry,Other,7348,72,4,510403
2019,TX,Total Electric Power Industry,Petroleum,501656,1714,1537,154483
2019,TX,Total Electric Power Industry,Wood and Wood Derived Fuels,0,9966,2044,1042048
2019,US,Total Electric Power Industry,Total,1874346120,1571427,1485191,4126882144
2019,US,Total Electric Power Industry,Coal,1170198341,1202559,783396,964956760
2019,US,Total Electric Power Industry,Geothermal,420039,0,0,15472717
2019,US,Total Electric Power Industry,Natural Gas,662402556,3832,394684,1585716792
2019,US,Total Electric Power Industry,Other Biomass,0,1414,126685,18963571
2019,US,Total Electric Power Industry,Other Gases,0,723,26384,12591094
2019,US,Total Electric Power Industry,Other,14077139,19875,35395,13334261
2019,US,Total Electric Power Industry,Petroleum,27248045,74996,41265,18438176
2019,US,Total Electric Power Industry,Wood and Wood Derived Fuels,0,268028,77382,38543382
2019,UT,Total Electric Power Industry,Total,28544033,8335,30725,39117033
2019,UT,Total Electric Power Industry,Coal,24707168,8311,27302,25241026
2019,UT,Total Electric Power Industry,Geothermal,11726,0,0,310314
2019,UT,Total Electric Power Industry,Natural Gas,3797929,20,2327,9369352
2019,UT,Total Electric Power Industry,Other Biomass,0,0,1061,70736
2019,UT,Total Electric Power Industry,Other Gases,0,0,10,17022
2019,UT,Total Electric Power Industry,Petroleum,27210,4,25,39777
2019,VA,Total Electric Power Industry,Total,33503951,17512,28365,96827639
2019,VA,Total Electric Power Industry,Coal,10458474,8435,9312,3418111
2019,VA,Total Electric Power Industry,Natural Gas,21352253,224,5315,57985151
2019,VA,Total Electric Power Industry,Other Biomass,0,5,7417,1081713
2019,VA,Total Electric Power Industry,Other,860991,266,2609,558317
2019,VA,Total Electric Power Industry,Petroleum,832233,1048,1389,257963
2019,VA,Total Electric Power Industry,Wood and Wood Derived Fuels,0,7534,2323,2664679
2019,VT,Total Electric Power Industry,Total,9976,47,487,2289798
2019,VT,Total Electric Power Industry,Natural Gas,5034,0,11,1851
2019,VT,Total Electric Power Industry,Other Biomass,0,0,155,66463
2019,VT,Total Electric Power Industry,Petroleum,4942,9,33,1029
2019,VT,Total Electric Power Industry,Wood and Wood Derived Fuels,0,38,288,359640
2019,WA,Total Electric Power Industry,Total,10660849,10844,14133,106463608
2019,WA,Total Electric Power Industry,Coal,5709406,1576,5827,7170102
2019,WA,Total Electric Power Industry,Natural Gas,4781373,29,2692,15728673
2019,WA,Total Electric Power Industry,Other Biomass,0,27,1063,111333
2019,WA,Total Electric Power Industry,Other Gases,0,1,609,322190
2019,WA,Total Electric Power Industry,Other,106965,2,308,66195
2019,WA,Total Electric Power Industry,Petroleum,63105,188,102,19860
2019,WA,Total Electric Power Industry,Wood and Wood Derived Fuels,0,9021,3532,1430907
2019,WI,Total Electric Power Industry,Total,41779198,23291,26271,62774299
2019,WI,Total Electric Power Industry,Coal,33481283,18205,14287,26335390
2019,WI,Total Electric Power Industry,Natural Gas,8065940,44,3856,20334492
2019,WI,Total Electric Power Industry,Other Biomass,0,13,5951,516083
2019,WI,Total Electric Power Industry,Other,39549,138,40,42024
2019,WI,Total Electric Power Industry,Petroleum,192426,259,154,142828
2019,WI,Total Electric Power Industry,Wood and Wood Derived Fuels,0,4632,1983,816462
2019,WV,Total Electric Power Industry,Total,60203463,41532,37078,63925639
2019,WV,Total Electric Power Industry,Coal,59098469,41522,36390,58181629
2019,WV,Total Electric Power Industry,Natural Gas,982768,3,611,2243354
2019,WV,Total Electric Power Industry,Other Gases,0,0,37,41579
2019,WV,Total Electric Power Industry,Petroleum,122226,7,40,128386
2019,WY,Total Electric Power Industry,Total,44013946,28346,37035,42145656
2019,WY,Total Electric Power Industry,Coal,43096823,28324,31807,35375828
2019,WY,Total Electric Power Industry,Natural Gas,884740,4,2015,1029254
2019,WY,Total Electric Power Industry,Other Gases,0,7,3145,285974
2019,WY,Total Electric Power Industry,Other,0,0,49,75488
2019,WY,Total Electric Power Industry,Petroleum,32383,11,19,43730
1990,AK,Total Electric Power Industry,Total,,,,5599506
1990,AK,Total Electric Power Industry,Coal,,,,510573
1990,AK,Total Electric Power Industry,Hydroelectric Conventional,,,,974521
1990,AK,Total Electric Power Industry,Natural Gas,,,,3466261
1990,AK,Total Electric Power Industry,Petroleum,,,,497116
1990,AK,Total Electric Power Industry,Wind,,,,0
1990,AK,Total Electric Power Industry,Wood and Wood Derived Fuels,,,,151035
1990,AL,Total Electric Power Industry,Total,,,,79652133
1990,AL,Total Electric Power Industry,Coal,,,,53658115
1990,AL,Total Electric Power Industry,Hydroelectric Conventional,,,,10366507
1990,AL,Total Electric Power Industry,Natural Gas,,,,1020714
1990,AL,Total Electric Power Industry,Nuclear,,,,12051882
1990,AL,Total Electric Power Industry,Other Biomass,,,,47503
1990,AL,Total Electric Power Industry,Other Gases,,,,269476
1990,AL,Total Electric Power Industry,Petroleum,,,,138089
1990,AL,Total Electric Power Industry,Wood and Wood Derived Fuels,,,,2099847
1990,AR,Total Electric Power Industry,Total,,,,39099598
1990,AR,Total Electric Power Industry,Coal,,,,19207935
1990,AR,Total Electric Power Industry,Hydroelectric Conventional,,,,3654653
1990,AR,Total Electric Power Industry,Natural Gas,,,,3578573
1990,AR,Total Electric Power Industry,Nuclear,,,,11282053
1990,AR,Total Electric Power Industry,Other Biomass,,,,15389
1990,AR,Total Electric Power Industry,Petroleum,,,,79979
1990,AR,Total Electric Power Industry,Pumped Storage,,,,42972
1990,AR,Total Electric Power Industry,Wood and Wood Derived Fuels,,,,1238044
1990,AZ,Total Electric Power Industry,Total,,,,62774297
1990,AZ,Total Electric Power Industry,Coal,,,,31915610
1990,AZ,Total Electric Power Industry,Hydroelectric Conventional,,,,7417576
1990,AZ,Total Electric Power Industry,Natural Gas,,,,2333900
1990,AZ,Total Electric Power Industry,Nuclear,,,,20597689
1990,AZ,Total Electric Power Industry,Petroleum,,,,151867
1990,AZ,Total Electric Power Industry,Pumped Storage,,,,249767
1990,AZ,Total Electric Power Industry,Wood and Wood Derived Fuels,,,,107888
1990,CA,Total Electric Power Industry,Total,,,,165784909
1990,CA,Total Electric Power Industry,Coal,,,,2637677
1990,CA,Total Electric Power Industry,Geothermal,,,,14521254
1990,CA,Total Electric Power Industry,Hydroelectric Conventional,,,,23792567
1990,CA,Total Electric Power Industry,Natural Gas,,,,74168308
1990,CA,Total Electric Power Industry,Nuclear,,,,32692807
1990,CA,Total Electric Power Industry,Other,,,,0
1990,CA,Total Electric Power Industry,Other Biomass,,,,2117915
1990,CA,Total Electric Power Industry,Other Gases,,,,2146742
1990,CA,Total Electric Power Industry,Petroleum,,,,5473852
1990,CA,Total Electric Power Industry,Pumped Storage,,,,986252
1990,CA,Total Electric Power Industry,Solar Thermal and Photovoltaic,,,,366668
1990,CA,Total Electric Power Industry,Wind,,,,2758881
1990,CA,Total Electric Power Industry,Wood and Wood Derived Fuels,,,,4121986
1990,CO,Total Electric Power Industry,Total,,,,32548127
1990,CO,Total Electric Power Industry,Coal,,,,29814983
1990,CO,Total Electric Power Industry,Hydroelectric Conventional,,,,1419870
1990,CO,Total Electric Power Industry,Natural Gas,,,,1290092
1990,CO,Total Electric Power Industry,Other Biomass,,,,28990
1990,CO,Total Electric Power Industry,Petroleum,,,,27390
1990,CO,Total Electric Power Industry,Pumped Storage,,,,-33198
1990,CT,Total Electric Power Industry,Total,,,,35147247
1990,CT,Total Electric Power Industry,Coal,,,,3594645
1990,CT,Total Electric Power Industry,Hydroelectric Conventional,,,,570619
1990,CT,Total Electric Power Industry,Natural Gas,,,,1251479
1990,CT,Total Electric Power Industry,Nuclear,,,,19776250
1990,CT,Total Electric Power Industry,Other,,,,0
1990,CT,Total Electric Power Industry,Other Biomass,,,,1073310
1990,CT,Total Electric Power Industry,Other Gases,,,,4
1990,CT,Total Electric Power Industry,Petroleum,,,,8874466
1990,CT,Total Electric Power Industry,Pumped Storage,,,,6474
1990,DC,Total Electric Power Industry,Total,,,,361043
1990,DC,Total Electric Power Industry,Coal,,,,0
1990,DC,Total Electric Power Industry,Petroleum,,,,361043
1990,DE,Total Electric Power Industry,Total,,,,7841500
1990,DE,Total Electric Power Industry,Coal,,,,5113479
1990,DE,Total Electric Power Industry,Natural Gas,,,,763019
1990,DE,Total Electric Power Industry,Other,,,,6315
1990,DE,Total Electric Power Industry,Other Gases,,,,164881
1990,DE,Total Electric Power Industry,Petroleum,,,,1793806
1990,FL,Total Electric Power Industry,Total,,,,131502553
1990,FL,Total Electric Power Industry,Coal,,,,60100257
1990,FL,Total Electric Power Industry,Hydroelectric Conventional,,,,174604
1990,FL,Total Electric Power Industry,Natural Gas,,,,18642683
1990,FL,Total Electric Power Industry,Nuclear,,,,21779560
1990,FL,Total Electric Power Industry,Other,,,,1453102
1990,FL,Total Electric Power Industry,Other Biomass,,,,1673078
1990,FL,Total Electric Power Industry,Petroleum,,,,25535138
1990,FL,Total Electric Power Industry,Wood and Wood Derived Fuels,,,,2144131
1990,GA,Total Electric Power Industry,Total,,,,102686240
1990,GA,Total Electric Power Industry,Coal,,,,68545692
1990,GA,Total Electric Power Industry,Hydroelectric Conventional,,,,4589117
1990,GA,Total Electric Power Industry,Natural Gas,,,,830180
1990,GA,Total Electric Power Industry,Nuclear,,,,24796884
1990,GA,Total Electric Power Industry,Other,,,,1
1990,GA,Total Electric Power Industry,Other Biomass,,,,135457
1990,GA,Total Electric Power Industry,Petroleum,,,,499480
1990,GA,Total Electric Power Industry,Pumped Storage,,,,342110
1990,GA,Total Electric Power Industry,Wood and Wood Derived Fuels,,,,2947319
1990,HI,Total Electric Power Industry,Total,,,,9702752
1990,HI,Total Electric Power Industry,Coal,,,,2381
1990,HI,Total Electric Power Industry,Geothermal,,,,0
1990,HI,Total Electric Power Industry,Hydroelectric Conventional,,,,79516
1990,HI,Total Electric Power Industry,Other Biomass,,,,840005
1990,HI,Total Electric Power Industry,Other Gases,,,,16163
1990,HI,Total Electric Power Industry,Petroleum,,,,8735862
1990,HI,Total Electric Power Industry,Wind,,,,28825
1990,IA,Total Electric Power Industry,Total,,,,30044506
1990,IA,Total Electric Power Industry,Coal,,,,25751941
1990,IA,Total Electric Power Industry,Hydroelectric Conventional,,,,875114
1990,IA,Total Electric Power Industry,Natural Gas,,,,333390
1990,IA,Total Electric Power Industry,Nuclear,,,,3011572
1990,IA,Total Electric Power Industry,Other Biomass,,,,18018
1990,IA,Total Electric Power Industry,Petroleum,,,,54471
1990,ID,Total Electric Power Industry,Total,,,,9691475
1990,ID,Total Electric Power Industry,Coal,,,,44371
1990,ID,Total Electric Power Industry,Hydroelectric Conventional,,,,9114990
1990,ID,Total Electric Power Industry,Natural Gas,,,,55714
1990,ID,Total Electric Power Industry,Other,,,,65203
1990,ID,Total Electric Power Industry,Petroleum,,,,994
1990,ID,Total Electric Power Industry,Wood and Wood Derived Fuels,,,,410203
1990,IL,Total Electric Power Industry,Total,,,,129392471
1990,IL,Total Electric Power Industry,Coal,,,,54966018
1990,IL,Total Electric Power Industry,Hydroelectric Conventional,,,,143926
1990,IL,Total Electric Power Industry,Natural Gas,,,,1419891
1990,IL,Total Electric Power Industry,Nuclear,,,,71887302
1990,IL,Total Electric Power Industry,Other Biomass,,,,154855
1990,IL,Total Electric Power Industry,Other Gases,,,,381562
1990,IL,Total Electric Power Industry,Petroleum,,,,438584
1990,IL,Total Electric Power Industry,Wood and Wood Derived Fuels,,,,333
1990,IN,Total Electric Power Industry,Total,,,,101417116
1990,IN,Total Electric Power Industry,Coal,,,,96925554
1990,IN,Total Electric Power Industry,Hydroelectric Conventional,,,,441021
1990,IN,Total Electric Power Industry,Natural Gas,,,,1470837
1990,IN,Total Electric Power Industry,Other Biomass,,,,37117
1990,IN,Total Electric Power Industry,Other Gases,,,,1674549
1990,IN,Total Electric Power Industry,Petroleum,,,,868038
1990,KS,Total Electric Power Industry,Total,,,,34184857
1990,KS,Total Electric Power Industry,Coal,,,,23720258
1990,KS,Total Electric Power Industry,Hydroelectric Conventional,,,,13234
1990,KS,Total Electric Power Industry,Natural Gas,,,,2502807
1990,KS,Total Electric Power Industry,Nuclear,,,,7874487
1990,KS,Total Electric Power Industry,Petroleum,,,,74026
1990,KS,Total Electric Power Industry,Wind,,,,45
1990,KY,Total Electric Power Industry,Total,,,,73807286
1990,KY,Total Electric Power Industry,Coal,,,,70500461
1990,KY,Total Electric Power Industry,Hydroelectric Conventional,,,,3160383
1990,KY,Total Electric Power Industry,Natural Gas,,,,27796
1990,KY,Total Electric Power Industry,Petroleum,,,,118646
1990,LA,Total Electric Power Industry,Total,,,,76465630
1990,LA,Total Electric Power Industry,Coal,,,,17856687
1990,LA,Total Electric Power Industry,Hydroelectric Conventional,,,,656492
1990,LA,Total Electric Power Industry,Natural Gas,,,,39474866
1990,LA,Total Electric Power Industry,Nuclear,,,,14196784
1990,LA,Total Electric Power Industry,Other,,,,1292819
1990,LA,Total Electric Power Industry,Other Biomass,,,,91646
1990,LA,Total Electric Power Industry,Other Gases,,,,440700
1990,LA,Total Electric Power Industry,Petroleum,,,,232098
1990,LA,Total Electric Power Industry,Wood and Wood Derived Fuels,,,,2223538
1990,MA,Total Electric Power Industry,Total,,,,39811011
1990,MA,Total Electric Power Industry,Coal,,,,11365893
1990,MA,Total Electric Power Industry,Hydroelectric Conventional,,,,1249242
1990,MA,Total Electric Power Industry,Natural Gas,,,,6132702
1990,MA,Total Electric Power Industry,Nuclear,,,,5069620
1990,MA,Total Electric Power Industry,Other Biomass,,,,1560515
1990,MA,Total Electric Power Industry,Other Gases,,,,830
1990,MA,Total Electric Power Industry,Petroleum,,,,15101792
1990,MA,Total Electric Power Industry,Pumped Storage,,,,-669583
